Shipment_ID,Country,City,Warehouse,Transport_Mode,Distance_km,Delivery_Time_days,Expected_Delivery_days,Delay_days,Shipping_Cost,Order_Value,Order_Date,Delivery_Date
SHP-104211,Nigeria,Abuja,WH-East-2,Rail,1507,4,3,1,1332.7,4749.57,2023-06-11,2023-06-15
SHP-104212,Uganda,Gulu,WH-Central-1,Truck,1340,4,3,1,549.71,4588.12,2023-01-13,2023-01-17
SHP-104213,Uganda,Entebbe,WH-West-1,Rail,592,1,1,0,640.51,3364.8,2024-07-01,2024-07-02
SHP-104214,Ethiopia,Addis Ababa,WH-Central-1,Truck,870,4,2,2,999.26,4624.3,2024-07-26,2024-07-30
SHP-104215,Rwanda,Musanze,WH-West-1,Truck,785,2,1,1,448.96,4290.36,2023-12-21,2023-12-23
SHP-104216,Uganda,Kampala,WH-East-2,Truck,201,1,1,0,139.42,2361.78,2024-08-17,2024-08-18
SHP-104217,Uganda,Gulu,WH-East-2,Air,1217,3,3,0,992.94,4879.91,2024-01-05,2024-01-08
SHP-104218,Kenya,Mombasa,WH-West-1,Sea,339,1,1,0,200.74,4498.65,2023-09-26,2023-09-27
SHP-104219,Cameroon,Bafoussam,WH-East-2,Truck,1231,4,3,1,1135.23,4618.33,2024-08-05,2024-08-09
SHP-104220,Rwanda,Huye,WH-East-1,Truck,487,2,1,1,285.27,486.8,2024-11-25,2024-11-27
SHP-104221,Tanzania,Arusha,WH-West-1,Truck,667,2,1,1,699.86,4254.87,2023-06-12,2023-06-14
SHP-104222,Uganda,Entebbe,WH-West-1,Sea,1763,4,4,0,1806.67,845.81,2023-08-03,2023-08-07
SHP-104223,Rwanda,Huye,WH-Central-1,Truck,311,1,1,0,304.69,2394.87,2023-05-14,2023-05-15
SHP-104224,Tanzania,Arusha,WH-Central-1,Truck,1240,4,3,1,1142.82,1321.33,2023-07-05,2023-07-09
SHP-104225,Kenya,Nairobi,WH-East-2,Rail,1135,2,2,0,506.87,1362.14,2023-09-27,2023-09-29
SHP-104226,Uganda,Gulu,WH-East-1,Air,884,3,2,1,659.17,1142.94,2024-05-28,2024-05-31
SHP-104227,Rwanda,Musanze,WH-East-2,Truck,441,1,1,0,386.08,3059.74,2023-09-19,2023-09-20
SHP-104228,Cameroon,Bafoussam,WH-East-1,Truck,609,2,1,1,586.52,586.06,2024-10-29,2024-10-31
SHP-104229,Ethiopia,Dire Dawa,WH-West-1,Truck,870,3,2,1,998.27,2065.64,2024-11-03,2024-11-06
SHP-104230,Kenya,Mombasa,WH-Central-1,Rail,725,1,1,0,550.57,3996.53,2023-08-21,2023-08-22
SHP-104231,Kenya,Nairobi,WH-West-1,Truck,486,2,1,1,384.84,1494.28,2023-01-10,2023-01-12
SHP-104232,Ethiopia,Addis Ababa,WH-East-2,Rail,50,1,1,0,30.53,3009.46,2023-04-15,2023-04-16
SHP-104233,Ethiopia,Addis Ababa,WH-East-2,Truck,1323,4,3,1,690.57,4590.17,2023-04-04,2023-04-08
SHP-104234,Uganda,Gulu,WH-East-2,Truck,758,2,1,1,879.13,1773.78,2024-03-04,2024-03-06
SHP-104235,Nigeria,Lagos,WH-East-1,Truck,363,2,1,1,376.56,203.11,2024-05-06,2024-05-08
SHP-104236,Rwanda,Huye,WH-East-2,Truck,599,1,1,0,523.45,4362.29,2024-11-07,2024-11-08
SHP-104237,Nigeria,Abuja,WH-Central-1,Air,556,2,1,1,598.74,1748.51,2023-01-28,2023-01-30
SHP-104238,Kenya,Kisumu,WH-East-2,Truck,1077,3,2,1,943.58,2746.88,2024-04-04,2024-04-07
SHP-104239,Rwanda,Huye,WH-East-2,Air,399,1,1,0,371.31,2352.32,2023-05-08,2023-05-09
SHP-104240,Ethiopia,Addis Ababa,WH-East-1,Truck,889,2,2,0,444.69,3293.9,2023-04-17,2023-04-19
SHP-104241,Kenya,Nairobi,WH-West-1,Truck,1219,3,3,0,536.72,935.88,2023-08-13,2023-08-16
SHP-104242,Kenya,Nairobi,WH-Central-1,Truck,1355,4,3,1,1220.31,1431.69,2024-06-24,2024-06-28
SHP-104243,Tanzania,Arusha,WH-East-2,Truck,811,2,2,0,544.08,253.55,2023-05-21,2023-05-23
SHP-104244,Cameroon,Douala,WH-East-2,Truck,380,1,1,0,361.46,3120.52,2024-11-20,2024-11-21
SHP-104245,Ethiopia,Addis Ababa,WH-East-1,Sea,1277,3,3,0,609.04,1496.7,2023-12-04,2023-12-07
SHP-104246,Kenya,Nairobi,WH-Central-1,Truck,638,3,1,2,266.42,4553.18,2023-07-20,2023-07-23
SHP-104247,Nigeria,Abuja,WH-West-1,Truck,145,2,1,1,85.97,2613.8,2023-06-30,2023-07-02
SHP-104248,Cameroon,Yaounde,WH-West-1,Sea,1117,3,2,1,462.65,4701.64,2023-07-10,2023-07-13
SHP-104249,Ethiopia,Dire Dawa,WH-West-1,Air,981,2,2,0,752.03,4311.73,2023-07-14,2023-07-16
SHP-104250,Ethiopia,Dire Dawa,WH-East-2,Truck,1104,2,2,0,831.73,1399.47,2024-06-18,2024-06-20
SHP-104251,Uganda,Kampala,WH-East-1,Truck,1379,4,3,1,995.5,1263.45,2023-04-06,2023-04-10
SHP-104252,Ethiopia,Dire Dawa,WH-Central-1,Truck,1110,2,2,0,1093.95,1860.67,2023-08-08,2023-08-10
SHP-104253,Uganda,Gulu,WH-West-1,Truck,585,2,1,1,447.2,2037.01,2024-10-20,2024-10-22
SHP-104254,Rwanda,Huye,WH-West-1,Truck,922,3,2,1,861.35,2671.11,2024-04-21,2024-04-24
SHP-104255,Rwanda,Kigali,WH-West-1,Air,891,2,2,0,917.93,3205.19,2024-03-10,2024-03-12
SHP-104256,Nigeria,Lagos,WH-West-1,Rail,800,2,2,0,608.11,1896.47,2023-04-11,2023-04-13
SHP-104257,Nigeria,Kano,WH-East-2,Truck,1211,5,3,2,1131.03,1088.05,2023-08-19,2023-08-24
SHP-104258,Tanzania,Arusha,WH-East-2,Truck,1046,2,2,0,606.06,1812.81,2023-10-16,2023-10-18
SHP-104259,Kenya,Mombasa,WH-Central-1,Truck,1214,4,3,1,1215.49,619.45,2023-12-26,2023-12-30
SHP-104260,Uganda,Entebbe,WH-West-1,Truck,950,2,2,0,525.0,2433.55,2024-09-05,2024-09-07
SHP-104261,Kenya,Mombasa,WH-East-2,Truck,1266,4,3,1,578.13,1793.6,2024-07-28,2024-08-01
SHP-104262,Rwanda,Kigali,WH-East-2,Rail,529,1,1,0,448.23,2371.43,2024-10-09,2024-10-10
SHP-104263,Rwanda,Huye,WH-Central-1,Truck,418,2,1,1,330.19,1634.78,2023-03-08,2023-03-10
SHP-104264,Uganda,Gulu,WH-West-1,Truck,831,3,2,1,671.16,1682.62,2024-09-27,2024-09-30
SHP-104265,Tanzania,Arusha,WH-West-1,Truck,241,3,1,2,164.74,242.75,2024-07-25,2024-07-28
SHP-104266,Nigeria,Abuja,WH-East-1,Truck,1069,4,2,2,1137.01,2027.09,2023-11-12,2023-11-16
SHP-104267,Kenya,Mombasa,WH-East-2,Truck,560,3,1,2,646.41,2433.61,2023-11-16,2023-11-19
SHP-104268,Rwanda,Kigali,WH-Central-1,Truck,1618,5,4,1,1719.53,1641.33,2024-03-20,2024-03-25
SHP-104269,Ethiopia,Addis Ababa,WH-Central-1,Truck,366,2,1,1,181.87,2315.88,2023-07-29,2023-07-31
SHP-104270,Uganda,Gulu,WH-West-1,Truck,1317,3,3,0,1455.22,2424.92,2024-10-22,2024-10-25
SHP-104271,Tanzania,Arusha,WH-Central-1,Truck,872,3,2,1,655.67,4001.14,2024-04-10,2024-04-13
SHP-104272,Ethiopia,Mekelle,WH-East-1,Rail,810,2,2,0,519.16,2421.09,2023-06-03,2023-06-05
SHP-104273,Nigeria,Abuja,WH-West-1,Air,783,2,1,1,771.74,3344.36,2024-05-26,2024-05-28
SHP-104274,Rwanda,Musanze,WH-East-1,Sea,1097,2,2,0,634.1,3419.2,2023-05-02,2023-05-04
SHP-104275,Kenya,Mombasa,WH-Central-1,Air,779,1,1,0,413.89,813.12,2023-11-27,2023-11-28
SHP-104276,Uganda,Entebbe,WH-Central-1,Truck,611,1,1,0,268.14,4125.6,2024-02-26,2024-02-27
SHP-104277,Nigeria,Lagos,WH-East-1,Truck,598,2,1,1,251.21,1270.05,2024-04-17,2024-04-19
SHP-104278,Tanzania,Arusha,WH-East-2,Truck,813,3,2,1,612.85,4586.24,2023-11-24,2023-11-27
SHP-104279,Tanzania,Dar es Salaam,WH-East-2,Truck,118,2,1,1,52.65,571.01,2024-10-02,2024-10-04
SHP-104280,Ethiopia,Addis Ababa,WH-West-1,Air,885,2,2,0,532.05,1427.95,2023-08-01,2023-08-03
SHP-104281,Kenya,Mombasa,WH-Central-1,Sea,401,2,1,1,470.65,2997.1,2024-08-30,2024-09-01
SHP-104282,Kenya,Nairobi,WH-East-1,Truck,1114,2,2,0,1333.14,3948.5,2023-04-12,2023-04-14
SHP-104283,Rwanda,Huye,WH-West-1,Air,1209,3,3,0,993.02,4733.36,2024-02-17,2024-02-20
SHP-104284,Kenya,Mombasa,WH-East-2,Sea,587,2,1,1,615.22,3212.41,2024-11-02,2024-11-04
SHP-104285,Uganda,Kampala,WH-East-1,Air,950,2,2,0,584.33,2589.18,2024-03-13,2024-03-15
SHP-104286,Nigeria,Abuja,WH-Central-1,Rail,972,3,2,1,747.63,860.52,2024-03-29,2024-04-01
SHP-104287,Tanzania,Dodoma,WH-Central-1,Truck,854,3,2,1,964.06,4630.58,2024-08-21,2024-08-24
SHP-104288,Tanzania,Dodoma,WH-East-2,Air,585,1,1,0,611.67,3712.09,2024-03-06,2024-03-07
SHP-104289,Nigeria,Kano,WH-Central-1,Rail,351,2,1,1,173.01,1099.03,2024-04-21,2024-04-23
SHP-104290,Nigeria,Lagos,WH-East-2,Rail,1362,4,3,1,1134.6,792.91,2024-08-12,2024-08-16
SHP-104291,Uganda,Gulu,WH-Central-1,Truck,1245,3,3,0,1175.87,3455.01,2024-03-05,2024-03-08
SHP-104292,Ethiopia,Dire Dawa,WH-West-1,Sea,781,2,1,1,666.93,1675.51,2024-09-13,2024-09-15
SHP-104293,Uganda,Kampala,WH-Central-1,Rail,934,2,2,0,857.73,1160.96,2023-03-04,2023-03-06
SHP-104294,Tanzania,Dar es Salaam,WH-East-2,Truck,1316,3,3,0,1172.76,3503.91,2023-08-14,2023-08-17
SHP-104295,Nigeria,Lagos,WH-East-2,Truck,470,2,1,1,556.21,3375.41,2024-10-23,2024-10-25
SHP-104296,Kenya,Nairobi,WH-Central-1,Truck,145,2,1,1,160.52,2248.14,2023-07-11,2023-07-13
SHP-104297,Uganda,Gulu,WH-Central-1,Truck,1725,5,4,1,1975.95,2053.12,2024-01-24,2024-01-29
SHP-104298,Kenya,Nairobi,WH-West-1,Sea,807,3,2,1,963.16,2235.44,2024-10-11,2024-10-14
SHP-104299,Cameroon,Douala,WH-Central-1,Sea,916,4,2,2,415.82,3545.2,2023-08-01,2023-08-05
SHP-104300,Rwanda,Huye,WH-West-1,Rail,1189,4,2,2,1325.42,1114.65,2023-07-27,2023-07-31
SHP-104301,Kenya,Mombasa,WH-West-1,Sea,1058,4,2,2,1084.05,2856.74,2023-01-03,2023-01-07
SHP-104302,Tanzania,Arusha,WH-East-1,Truck,1918,5,4,1,991.32,3657.58,2023-10-23,2023-10-28
SHP-104303,Uganda,Gulu,WH-West-1,Truck,328,2,1,1,361.63,1967.61,2024-08-24,2024-08-26
SHP-104304,Uganda,Gulu,WH-East-2,Truck,313,2,1,1,335.04,4336.26,2023-07-09,2023-07-11
SHP-104305,Ethiopia,Addis Ababa,WH-Central-1,Truck,548,1,1,0,237.13,4929.08,2024-08-01,2024-08-02
SHP-104306,Tanzania,Dodoma,WH-West-1,Rail,1210,4,3,1,1423.02,4520.67,2024-02-02,2024-02-06
SHP-104307,Rwanda,Kigali,WH-East-1,Air,1339,3,3,0,1051.61,3903.64,2023-09-23,2023-09-26
SHP-104308,Rwanda,Kigali,WH-West-1,Truck,603,3,1,2,529.55,906.05,2023-10-10,2023-10-13
SHP-104309,Rwanda,Musanze,WH-East-2,Sea,517,2,1,1,555.18,1758.57,2023-12-10,2023-12-12
SHP-104310,Rwanda,Huye,WH-East-2,Truck,652,2,1,1,322.5,388.45,2024-04-24,2024-04-26
SHP-104311,Tanzania,Arusha,WH-Central-1,Air,803,2,2,0,472.37,3750.11,2023-06-09,2023-06-11
SHP-104312,Rwanda,Kigali,WH-East-2,Rail,1426,4,3,1,1357.2,4399.68,2024-09-14,2024-09-18
SHP-104313,Tanzania,Dar es Salaam,WH-East-1,Sea,190,2,1,1,216.57,2643.97,2024-04-03,2024-04-05
SHP-104314,Rwanda,Kigali,WH-East-1,Rail,910,2,2,0,405.49,2129.74,2024-05-02,2024-05-04
SHP-104315,Kenya,Nairobi,WH-West-1,Rail,907,3,2,1,672.37,1880.45,2023-11-10,2023-11-13
SHP-104316,Uganda,Kampala,WH-Central-1,Truck,673,1,1,0,494.62,3831.77,2024-10-11,2024-10-12
SHP-104317,Ethiopia,Mekelle,WH-East-1,Rail,57,1,1,0,49.58,3400.72,2023-01-17,2023-01-18
SHP-104318,Tanzania,Dar es Salaam,WH-East-1,Truck,334,2,1,1,169.72,1947.5,2024-02-29,2024-03-02
SHP-104319,Nigeria,Abuja,WH-East-2,Truck,738,2,1,1,787.32,2623.75,2023-03-06,2023-03-08
SHP-104320,Cameroon,Bafoussam,WH-East-1,Truck,893,2,2,0,439.31,2938.22,2024-10-14,2024-10-16
SHP-104321,Kenya,Kisumu,WH-Central-1,Truck,968,3,2,1,1047.85,2391.16,2024-02-13,2024-02-16
SHP-104322,Nigeria,Abuja,WH-East-2,Air,574,1,1,0,234.13,1200.9,2024-06-30,2024-07-01
SHP-104323,Nigeria,Abuja,WH-Central-1,Sea,584,1,1,0,444.03,3177.81,2023-10-10,2023-10-11
SHP-104324,Tanzania,Arusha,WH-West-1,Truck,562,2,1,1,588.9,489.6,2023-06-24,2023-06-26
SHP-104325,Kenya,Mombasa,WH-Central-1,Truck,255,1,1,0,166.57,2681.06,2023-09-07,2023-09-08
SHP-104326,Uganda,Kampala,WH-East-2,Truck,396,1,1,0,291.6,1781.36,2024-01-12,2024-01-13
SHP-104327,Rwanda,Musanze,WH-East-1,Truck,754,2,1,1,328.69,1773.12,2024-09-12,2024-09-14
SHP-104328,Uganda,Kampala,WH-East-2,Air,987,2,2,0,587.64,3444.27,2023-03-09,2023-03-11
SHP-104329,Tanzania,Arusha,WH-Central-1,Truck,1179,2,2,0,1081.35,819.36,2024-10-12,2024-10-14
SHP-104330,Cameroon,Yaounde,WH-West-1,Truck,1372,3,3,0,977.17,4291.83,2023-04-05,2023-04-08
SHP-104331,Cameroon,Bafoussam,WH-Central-1,Sea,908,1,2,-1,472.52,1243.92,2023-07-20,2023-07-21
SHP-104332,Kenya,Mombasa,WH-East-1,Truck,1196,3,2,1,1014.48,2311.56,2024-10-25,2024-10-28
SHP-104333,Uganda,Kampala,WH-Central-1,Truck,611,2,1,1,648.61,2165.41,2023-03-02,2023-03-04
SHP-104334,Rwanda,Huye,WH-West-1,Truck,628,1,1,0,339.77,1839.75,2023-04-29,2023-04-30
SHP-104335,Uganda,Gulu,WH-West-1,Air,1032,2,2,0,869.25,4677.68,2024-10-10,2024-10-12
SHP-104336,Nigeria,Abuja,WH-West-1,Truck,1846,4,4,0,891.78,2887.5,2023-06-21,2023-06-25
SHP-104337,Tanzania,Dodoma,WH-West-1,Air,448,1,1,0,317.51,562.35,2024-01-11,2024-01-12
SHP-104338,Nigeria,Kano,WH-East-2,Truck,1044,4,2,2,689.31,1757.86,2024-03-18,2024-03-22
SHP-104339,Nigeria,Lagos,WH-Central-1,Truck,1912,5,4,1,1097.27,1224.26,2023-02-27,2023-03-04
SHP-104340,Uganda,Gulu,WH-East-2,Truck,883,2,2,0,934.29,4174.96,2024-11-22,2024-11-24
SHP-104341,Kenya,Nairobi,WH-West-1,Sea,521,3,1,2,581.98,4724.63,2024-05-23,2024-05-26
SHP-104342,Kenya,Kisumu,WH-East-2,Truck,840,1,2,-1,616.82,442.1,2024-10-08,2024-10-09
SHP-104343,Nigeria,Lagos,WH-Central-1,Air,1471,3,3,0,1529.99,4058.32,2023-02-11,2023-02-14
SHP-104344,Nigeria,Kano,WH-Central-1,Truck,1576,3,3,0,1149.83,336.62,2023-04-15,2023-04-18
SHP-104345,Rwanda,Huye,WH-East-2,Truck,1019,4,2,2,711.66,4619.12,2023-09-29,2023-10-03
SHP-104346,Tanzania,Dodoma,WH-Central-1,Truck,1077,2,2,0,724.46,340.85,2023-12-18,2023-12-20
SHP-104347,Ethiopia,Mekelle,WH-East-2,Truck,738,2,1,1,739.42,1749.79,2023-06-27,2023-06-29
SHP-104348,Cameroon,Douala,WH-West-1,Sea,880,1,2,-1,353.31,4125.75,2023-12-11,2023-12-12
SHP-104349,Ethiopia,Mekelle,WH-Central-1,Truck,337,3,1,2,290.02,2410.77,2023-05-08,2023-05-11
SHP-104350,Nigeria,Abuja,WH-East-1,Truck,474,1,1,0,397.74,3059.31,2024-02-18,2024-02-19
SHP-104351,Rwanda,Huye,WH-East-1,Truck,64,1,1,0,55.48,3825.42,2024-04-02,2024-04-03
SHP-104352,Uganda,Gulu,WH-East-2,Sea,775,2,1,1,773.63,1857.06,2024-06-19,2024-06-21
SHP-104353,Nigeria,Kano,WH-East-2,Truck,779,1,1,0,898.88,2534.32,2024-08-16,2024-08-17
SHP-104354,Tanzania,Dodoma,WH-East-1,Rail,672,2,1,1,352.33,3480.24,2024-07-11,2024-07-13
SHP-104355,Cameroon,Bafoussam,WH-Central-1,Truck,1216,3,3,0,700.97,2571.94,2024-07-01,2024-07-04
SHP-104356,Rwanda,Musanze,WH-East-2,Truck,593,3,1,2,704.08,4851.99,2024-10-01,2024-10-04
SHP-104357,Nigeria,Abuja,WH-East-2,Truck,1164,2,2,0,648.35,212.14,2023-05-07,2023-05-09
SHP-104358,Uganda,Kampala,WH-East-1,Rail,50,1,1,0,37.81,1506.7,2023-03-27,2023-03-28
SHP-104359,Tanzania,Dodoma,WH-West-1,Truck,973,3,2,1,798.85,891.59,2024-03-26,2024-03-29
SHP-104360,Nigeria,Kano,WH-Central-1,Air,708,2,1,1,809.18,1341.34,2023-06-26,2023-06-28
SHP-104361,Cameroon,Douala,WH-West-1,Sea,1076,3,2,1,1270.77,3959.82,2023-05-01,2023-05-04
SHP-104362,Kenya,Kisumu,WH-Central-1,Air,1172,2,2,0,664.0,3576.67,2024-09-08,2024-09-10
SHP-104363,Nigeria,Lagos,WH-West-1,Truck,1216,4,3,1,1455.5,3476.92,2024-03-10,2024-03-14
SHP-104364,Tanzania,Dar es Salaam,WH-East-2,Truck,943,2,2,0,1041.54,652.76,2024-01-14,2024-01-16
SHP-104365,Uganda,Kampala,WH-Central-1,Truck,420,2,1,1,180.66,2456.18,2023-05-15,2023-05-17
SHP-104366,Uganda,Kampala,WH-East-1,Truck,1364,4,3,1,552.48,4305.15,2023-03-25,2023-03-29
SHP-104367,Cameroon,Bafoussam,WH-Central-1,Truck,1240,3,3,0,982.0,1470.2,2023-12-25,2023-12-28
SHP-104368,Tanzania,Dodoma,WH-Central-1,Truck,1012,3,2,1,1088.1,4545.45,2024-01-16,2024-01-19
SHP-104369,Uganda,Kampala,WH-East-2,Truck,782,2,1,1,655.35,2500.14,2024-11-28,2024-11-30
SHP-104370,Nigeria,Abuja,WH-Central-1,Sea,640,1,1,0,573.07,4731.24,2024-05-20,2024-05-21
SHP-104371,Cameroon,Bafoussam,WH-East-1,Truck,929,2,2,0,422.8,3544.3,2023-09-11,2023-09-13
SHP-104372,Kenya,Nairobi,WH-East-1,Sea,1493,4,3,1,1280.34,4864.99,2024-08-15,2024-08-19
SHP-104373,Rwanda,Huye,WH-East-2,Truck,1394,5,3,2,1613.9,4195.71,2023-03-16,2023-03-21
SHP-104374,Uganda,Gulu,WH-East-1,Truck,1177,2,2,0,807.99,4791.58,2024-11-27,2024-11-29
SHP-104375,Nigeria,Kano,WH-West-1,Truck,611,2,1,1,427.31,996.77,2023-02-08,2023-02-10
SHP-104376,Uganda,Entebbe,WH-Central-1,Air,745,1,1,0,650.47,399.09,2023-11-19,2023-11-20
SHP-104377,Tanzania,Dar es Salaam,WH-Central-1,Truck,641,3,1,2,478.33,4005.16,2024-10-07,2024-10-10
SHP-104378,Nigeria,Lagos,WH-Central-1,Air,877,3,2,1,616.69,1584.35,2024-10-27,2024-10-30
SHP-104379,Ethiopia,Addis Ababa,WH-East-1,Truck,701,1,1,0,614.14,1772.83,2023-12-14,2023-12-15
SHP-104380,Tanzania,Dar es Salaam,WH-East-2,Truck,1032,2,2,0,901.7,791.22,2023-04-20,2023-04-22
SHP-104381,Nigeria,Kano,WH-Central-1,Truck,58,1,1,0,61.33,4943.49,2023-09-19,2023-09-20
SHP-104382,Nigeria,Abuja,WH-West-1,Truck,50,2,1,1,29.59,4042.23,2023-02-16,2023-02-18
SHP-104383,Ethiopia,Dire Dawa,WH-East-2,Truck,682,1,1,0,762.67,3166.84,2024-07-06,2024-07-07
SHP-104384,Ethiopia,Mekelle,WH-West-1,Air,1542,3,3,0,1264.4,1717.71,2023-06-11,2023-06-14
SHP-104385,Cameroon,Bafoussam,WH-East-1,Sea,945,2,2,0,1073.47,2918.95,2023-03-09,2023-03-11
SHP-104386,Cameroon,Douala,WH-West-1,Truck,643,2,1,1,365.87,667.22,2023-07-12,2023-07-14
SHP-104387,Uganda,Gulu,WH-Central-1,Truck,778,2,1,1,482.24,2650.13,2024-09-08,2024-09-10
SHP-104388,Kenya,Nairobi,WH-East-1,Truck,903,2,2,0,461.28,999.56,2023-11-26,2023-11-28
SHP-104389,Rwanda,Musanze,WH-Central-1,Truck,1186,2,2,0,925.17,3136.54,2023-02-07,2023-02-09
SHP-104390,Cameroon,Yaounde,WH-Central-1,Truck,784,2,1,1,926.94,1536.51,2024-10-26,2024-10-28
SHP-104391,Nigeria,Lagos,WH-Central-1,Rail,1099,2,2,0,1306.79,3855.94,2023-01-03,2023-01-05
SHP-104392,Rwanda,Kigali,WH-East-1,Truck,1175,2,2,0,1031.22,3263.21,2023-06-11,2023-06-13
SHP-104393,Ethiopia,Addis Ababa,WH-East-2,Truck,927,2,2,0,934.95,1190.64,2023-11-02,2023-11-04
SHP-104394,Ethiopia,Mekelle,WH-Central-1,Truck,1067,2,2,0,613.96,2348.24,2024-11-26,2024-11-28
SHP-104395,Nigeria,Lagos,WH-Central-1,Truck,1282,3,3,0,1221.39,3983.13,2024-08-13,2024-08-16
SHP-104396,Ethiopia,Dire Dawa,WH-Central-1,Truck,1055,3,2,1,717.94,1623.24,2023-08-29,2023-09-01
SHP-104397,Rwanda,Kigali,WH-Central-1,Air,1090,2,2,0,551.84,1148.76,2024-02-08,2024-02-10
SHP-104398,Kenya,Kisumu,WH-Central-1,Rail,552,2,1,1,641.75,508.97,2023-01-21,2023-01-23
SHP-104399,Kenya,Mombasa,WH-Central-1,Rail,1083,3,2,1,1238.18,3702.55,2024-06-15,2024-06-18
SHP-104400,Rwanda,Musanze,WH-Central-1,Truck,755,1,1,0,325.86,825.97,2024-02-11,2024-02-12
SHP-104401,Tanzania,Dodoma,WH-Central-1,Truck,974,3,2,1,515.44,4277.76,2023-11-18,2023-11-21
SHP-104402,Rwanda,Huye,WH-Central-1,Truck,1227,5,3,2,1441.91,4318.88,2023-12-14,2023-12-19
SHP-104403,Rwanda,Kigali,WH-East-1,Truck,1479,5,3,2,1736.18,2991.89,2023-03-14,2023-03-19
SHP-104404,Rwanda,Huye,WH-Central-1,Truck,1659,6,4,2,1937.21,3538.38,2023-10-07,2023-10-13
SHP-104405,Rwanda,Kigali,WH-East-2,Truck,1203,3,3,0,1207.76,4207.0,2024-06-30,2024-07-03
SHP-104406,Rwanda,Kigali,WH-East-1,Truck,1151,2,2,0,560.97,4777.09,2023-07-26,2023-07-28
SHP-104407,Nigeria,Kano,WH-East-1,Rail,419,1,1,0,291.49,1510.5,2023-01-29,2023-01-30
SHP-104408,Ethiopia,Mekelle,WH-Central-1,Sea,1300,4,3,1,834.38,3227.83,2024-11-23,2024-11-27
SHP-104409,Cameroon,Yaounde,WH-East-1,Rail,167,1,1,0,190.9,255.51,2023-09-13,2023-09-14
SHP-104410,Nigeria,Lagos,WH-Central-1,Sea,657,2,1,1,651.81,1361.65,2023-03-14,2023-03-16
SHP-104411,Uganda,Kampala,WH-Central-1,Truck,599,2,1,1,582.77,3601.37,2024-11-29,2024-12-01
SHP-104412,Rwanda,Kigali,WH-East-1,Truck,1300,4,3,1,837.65,3064.63,2023-09-25,2023-09-29
SHP-104413,Ethiopia,Addis Ababa,WH-East-1,Rail,1037,2,2,0,1195.56,782.33,2024-04-16,2024-04-18
SHP-104414,Rwanda,Huye,WH-Central-1,Truck,1045,2,2,0,463.01,3850.15,2023-06-12,2023-06-14
SHP-104415,Rwanda,Huye,WH-East-2,Truck,930,2,2,0,445.46,1522.9,2023-09-19,2023-09-21
SHP-104416,Ethiopia,Addis Ababa,WH-East-1,Truck,999,2,2,0,609.43,3344.76,2023-11-08,2023-11-10
SHP-104417,Kenya,Kisumu,WH-East-1,Truck,1963,5,4,1,1930.23,3580.93,2023-07-15,2023-07-20
SHP-104418,Rwanda,Huye,WH-East-2,Air,1013,2,2,0,782.77,3045.14,2023-01-29,2023-01-31
SHP-104419,Kenya,Nairobi,WH-East-2,Sea,450,2,1,1,292.0,4443.57,2023-10-10,2023-10-12
SHP-104420,Rwanda,Musanze,WH-Central-1,Truck,682,2,1,1,318.7,1953.05,2023-04-20,2023-04-22
SHP-104421,Cameroon,Douala,WH-West-1,Truck,1172,4,2,2,907.77,1320.13,2023-08-22,2023-08-26
SHP-104422,Rwanda,Huye,WH-East-2,Truck,847,3,2,1,786.4,1326.01,2023-07-16,2023-07-19
SHP-104423,Uganda,Kampala,WH-Central-1,Truck,50,2,1,1,49.9,2706.09,2023-05-24,2023-05-26
SHP-104424,Uganda,Entebbe,WH-West-1,Sea,1729,5,4,1,1871.72,4261.12,2023-05-03,2023-05-08
SHP-104425,Tanzania,Arusha,WH-East-2,Truck,757,2,1,1,707.47,1538.83,2023-07-02,2023-07-04
SHP-104426,Rwanda,Musanze,WH-West-1,Truck,994,1,2,-1,441.41,4026.04,2024-07-03,2024-07-04
SHP-104427,Ethiopia,Dire Dawa,WH-East-1,Sea,759,3,1,2,331.54,4476.0,2023-09-02,2023-09-05
SHP-104428,Uganda,Entebbe,WH-East-2,Air,1396,3,3,0,1256.6,4329.07,2023-12-06,2023-12-09
SHP-104429,Cameroon,Douala,WH-East-2,Rail,447,1,1,0,404.88,4597.05,2024-07-21,2024-07-22
SHP-104430,Ethiopia,Addis Ababa,WH-East-2,Truck,1458,4,3,1,934.28,2273.46,2024-04-08,2024-04-12
SHP-104431,Rwanda,Kigali,WH-East-2,Air,431,1,1,0,416.2,1771.8,2023-05-06,2023-05-07
SHP-104432,Cameroon,Douala,WH-West-1,Truck,1516,4,3,1,1641.83,2182.09,2024-07-11,2024-07-15
SHP-104433,Kenya,Mombasa,WH-East-1,Truck,813,3,2,1,836.2,4099.96,2023-10-06,2023-10-09
SHP-104434,Cameroon,Douala,WH-East-1,Rail,1718,4,4,0,1162.86,1093.2,2024-05-09,2024-05-13
SHP-104435,Rwanda,Huye,WH-East-1,Truck,947,3,2,1,553.5,1468.46,2023-06-30,2023-07-03
SHP-104436,Uganda,Kampala,WH-East-2,Air,50,1,1,0,38.89,935.51,2023-04-27,2023-04-28
SHP-104437,Nigeria,Lagos,WH-Central-1,Truck,701,2,1,1,538.66,3255.12,2024-09-07,2024-09-09
